country_iso,car_maker_name,car_segment_name,car_type_name,energy,body_style,code_age,age_years,log_total_vehicles
TR,MERCEDES,Classe CLC,CLC 220 CDI,DIES,COUPE,11 years and older,12.0,4.915392485918697
TR,CUPRA,Born,Born V 58 kWh,ESS,MONOSPACE,11 years and older,12.0,6.132348251759924
TR,VOLKSWAGEN,Passat,Passat Variant,DIES,BREAK,6 to 10 years old,8.0,0.6931471805599453
TR,VOLKSWAGEN,Crafter,Crafter Van 35,DIES,UTILITAIRE,6 to 10 years old,8.0,5.199265269702892
TR,AUDI,Q7,Q7,DIES,SUV,11 years and older,12.0,1.102662423060077
TR,ABARTH,500 / 595 / 695,695 Tributo Ferrari,DIES,BERLINE,6 to 10 years old,8.0,1.104095344070863
TR,MERCEDES,Classe B,B 200 d,ESS,MONOSPACE,11 years and older,12.0,5.207056304767217
TR,LAND ROVER,Range Rover,Range Rover III,DIES,4X4,11 years and older,12.0,4.764639799936686
TR,DACIA,Dokker,Dokker Stepway,ESS,MONOSPACE,11 years and older,12.0,4.2243596024401615
TR,BMW,X4,X4 xDrive 20d,DIES,SUV,Less than 1 year old,0.5,1.875115249517914
TR,HYUNDAI,Satellite,Satellite SVX,DIES,MONOSPACE,11 years and older,12.0,5.0915550562831635
TR,FORD,Ecosport,Ecosport S,DIES,SUV,6 to 10 years old,8.0,1.4255655058292453
TR,BMW,Serie 3,(F34) Berline GT,DIES,BERLINE,11 years and older,12.0,8.995142483220421
TR,MAZDA,6,6,DIES,BERLINE,11 years and older,12.0,5.830773017332128
TR,AUDI,TT,TT Roadster,DIES,CABRIOLET,11 years and older,12.0,0.6983777205346131
TR,FIAT,Freemont,Freemont 4X4,DIES,SUV,6 to 10 years old,8.0,4.383040729676565
TR,MERCEDES,GLS,GLS 350 d 4Matic,DIES,SUV,3 to 5 years old,4.0,2.572882236059738
TR,HYUNDAI,Tucson,Tucson III 2WD,DIES,SUV,11 years and older,12.0,1.3362424377484787
TR,PORSCHE,Cayman type 718,Cayman,DIES,COUPE,6 to 10 years old,8.0,1.4255559658715373
TR,KIA,Sportage,Sportage 5,DIES,SUV,3 to 5 years old,4.0,5.202175928804295
TR,PORSCHE,Cayman type 718,Cayman,ELEC,COUPE,Less than 1 year old,0.5,2.637179814891273
TR,HONDA,CR-V,CR-V 5 2WD,DIES,SUV,11 years and older,12.0,4.081263092812548
TR,OPEL,Zafira,Zafira Life,DIES,MONOSPACE,6 to 10 years old,8.0,0.6931471805599453
TR,MERCEDES,Classe G,G 500,ESS,4X4,11 years and older,12.0,3.6161942541141565
TR,BMW,X1,X1 sDrive18i,DIES,SUV,11 years and older,12.0,5.036147336478827
TR,AUDI,Q7,Q7,DIES,SUV,11 years and older,12.0,5.088740597115311
TR,VOLKSWAGEN,ID.5,ID.5 Pro,DIES,SUV,6 to 10 years old,8.0,4.4593628657338105
TR,SMART,Forfour,Forfour,DIES,BERLINE,3 to 5 years old,4.0,1.3734208667238739
TR,RENAULT,Captur,Captur II,ESS,SUV,11 years and older,12.0,4.036907627373601
TR,HYUNDAI,Tucson,Tucson III 2WD,DIES,SUV,11 years and older,12.0,4.946732022084499
TR,PORSCHE,Taycan,Taycan Turbo Cross Turismo,DIES,BREAK,11 years and older,12.0,6.519619367500801
TR,MERCEDES,Classe M,ML 400,ESS,SUV,11 years and older,12.0,4.3261806487758125
TR,SSANGYONG,Rodius,Rodius,DIES,MONOSPACE,6 to 10 years old,8.0,2.841000658830399
TR,AUDI,A6,A6 Quattro,ESS-MHEV,BREAK,3 to 5 years old,4.0,1.4006777133963066
TR,JAGUAR,XF,XF Sportbrake (AWD),ETH,BREAK,11 years and older,12.0,2.0615634825927325
TR,JEEP,Commander,Commander,ESS,SUV,11 years and older,12.0,4.742472278932187
TR,FORD,Mondeo,Mondeo III,ESS,BERLINE,11 years and older,12.0,0.6931471805599453
TR,MITSUBISHI,Eclipse Cross,Eclipse Cross,ESS,SUV,11 years and older,12.0,5.629014468224059
TR,LAMBORGHINI,Huracan,Huracan LP610-4,DIES,COUPE,11 years and older,12.0,5.0370552753449145
TR,RENAULT,Megane,Megane III,DIES,BERLINE,11 years and older,12.0,4.209408925239274
TR,BMW,Serie 3,(E46) Coupé,HYB-ESS,COUPE,Less than 1 year old,0.5,1.2204158510619438
TR,PEUGEOT,2008,2008 II,DIES,SUV,6 to 10 years old,8.0,5.218846313627405
TR,AUDI,A5,A5 Cabriolet Quattro,DIES,CABRIOLET,6 to 10 years old,8.0,2.5541060724529836
TR,AUDI,TT,TT,DIES,COUPE,6 to 10 years old,8.0,1.429277840805996
TR,OPEL,Vectra,Vectra C SW,CNG,BREAK,11 years and older,12.0,4.650704883038635
TR,OPEL,Insignia,Insignia 4x4,DIES,BERLINE,3 to 5 years old,4.0,5.185718669219033
TR,PEUGEOT,2008,2008 II,DIES,SUV,6 to 10 years old,8.0,1.3553397518546817
TR,SKODA,Superb,Superb Combi 4x4,DIES,BREAK,6 to 10 years old,8.0,3.703291190032776
TR,CUPRA,Formentor,Formentor V,ESS,SUV,11 years and older,12.0,4.014188526207484
TR,NISSAN,Murano,Murano,DIES,SUV,11 years and older,12.0,5.606169508251803
TR,TOYOTA,Auris,Auris II Touring Sports,ESS,BREAK,11 years and older,12.0,0.6935265778586542
TR,FORD,Focus,Focus IV,DIES,BERLINE,6 to 10 years old,8.0,1.0955580087182364
TR,HYUNDAI,Tucson,Tucson III 2WD,DIES,SUV,11 years and older,12.0,4.35894952765895
TR,BMW,Serie 3,(F31) Touring,DIES,BREAK,6 to 10 years old,8.0,4.3005289779464055
TR,TOYOTA,RAV4,RAV4 V (2WD),DIES,SUV,6 to 10 years old,8.0,4.674790218902628
TR,LAND ROVER,Range Rover Sport,Range Rover Sport II,DIES,4X4,6 to 10 years old,8.0,1.4568167528504778
TR,HYUNDAI,Tucson,Tucson III 2WD,DIES,SUV,6 to 10 years old,8.0,0.6960362527434228
TR,NISSAN,Juke,Juke II,DIES,SUV,11 years and older,12.0,5.082997591264432
TR,VOLKSWAGEN,Passat,Passat 4Motion,DIES,BERLINE,11 years and older,12.0,4.955275379810795
TR,MINI,Clubman,One Clubman,ETH,BREAK,3 to 5 years old,4.0,1.4889722353464065
TR,OPEL,Astra,Astra L,DIES,BERLINE,11 years and older,12.0,6.174184818192116
TR,PEUGEOT,308,308 II GTi,ESS,BERLINE,11 years and older,12.0,7.3911694638202485
TR,SEAT,Cordoba,Cordoba I,DIES,BERLINE,6 to 10 years old,8.0,4.174276085992927
TR,TESLA,Model Y,Model Y,ELEC,SUV,Less than 1 year old,0.5,0.6948916699558098
TR,MITSUBISHI,Lancer,Lancer SE,ESS,BERLINE,11 years and older,12.0,5.20144123343079
TR,AUDI,A5,A5 Cabriolet Quattro,DIES,CABRIOLET,3 to 5 years old,4.0,1.5170609202419694
TR,MERCEDES,Viano,Viano CDI 4Matic,DIES,MONOSPACE,3 to 5 years old,4.0,2.614313667035205
TR,MERCEDES,Classe C,C 180 Break,DIES,BREAK,6 to 10 years old,8.0,2.834076330374091
TR,MERCEDES,Classe R,R 320 CDI,ESS,MONOSPACE,11 years and older,12.0,1.0949361281462096
TR,FIAT,Ducato,Ducato (PTAC 3500),DIES,UTILITAIRE,6 to 10 years old,8.0,2.643086506071413
TR,INFINITI,EX,EX37 Journey,DIES,SUV,11 years and older,12.0,5.173690269802317
TR,VOLKSWAGEN,Golf,Golf VIII SW,ESS,BREAK,11 years and older,12.0,5.390446807574409
TR,KIA,Rio,Rio,ESS,BERLINE,11 years and older,12.0,0.6940278417177813
TR,RENAULT,Trafic,Trafic II (Charge Utile:1000Kg),ESS,UTILITAIRE,11 years and older,12.0,4.679777828148846
TR,ALFA ROMEO,Tonale,Tonale,ESS,SUV,11 years and older,12.0,0.6931471805599453
TR,MERCEDES,Classe A,A 200,ESS-MHEV,BERLINE,3 to 5 years old,4.0,2.587093418195688
TR,VOLKSWAGEN,T-Roc,T-Roc R,ESS,SUV,11 years and older,12.0,3.8102056895136767
TR,MAZDA,MX-30,MX-30,DIES,SUV,6 to 10 years old,8.0,1.0945093668651327
TR,JAGUAR,E-Pace,E-Pace P200 AWD,ESS,SUV,11 years and older,12.0,5.777395209005509
TR,LEXUS,GS,GS 300h,DIES,BERLINE,6 to 10 years old,8.0,4.408212252353335
TR,SUBARU,Legacy Outback,Legacy Outback,DIES,SUV,6 to 10 years old,8.0,2.668087980141721
TR,RENAULT,Laguna,Laguna III GT,DIES,BERLINE,6 to 10 years old,8.0,4.647814864075412
TR,PEUGEOT,Partner,Partner III,ESS,MONOSPACE,2 years old,2.0,0.6931471805599453
TR,PEUGEOT,4008,4008,DIES,SUV,11 years and older,12.0,4.88453909599621
TR,ALFA ROMEO,147,147,DIES,BERLINE,11 years and older,12.0,5.347879578679625
TR,DS,DS 7,DS 7 Crossback,DIES,SUV,6 to 10 years old,8.0,2.6003958322144225
TR,MERCEDES,Classe C,C 180 CGI Coupé,ESS,COUPE,11 years and older,12.0,4.706514153516813
TR,CITROEN,C5 Aircross,C5 Aircross PHEV,ESS,SUV,11 years and older,12.0,4.720306412330947
TR,SEAT,Ateca,Ateca,DIES,SUV,6 to 10 years old,8.0,4.412219606109925
TR,MERCEDES,Sprinter,Sprinter II 316 CDI 3t5,DIES,UTILITAIRE,6 to 10 years old,8.0,1.095909187793481
TR,RENAULT,Kadjar,Kadjar 4WD,DIES,SUV,11 years and older,12.0,0.6931471805599453
TR,TOYOTA,Urban Cruiser,Urban Cruiser,DIES,SUV,11 years and older,12.0,5.3605210385614495
TR,FIAT,Sedici,Sedici 4X4,ESS,SUV,11 years and older,12.0,0.6931471805599453
TR,BMW,M5,(F90) M5 CS,ESS,BERLINE,11 years and older,12.0,4.386506603122369
TR,FORD,Kuga,Kuga III 4X2,DIES,SUV,6 to 10 years old,8.0,2.7431984879060574
TR,BMW,X3,X3 3.0d,DIES,SUV,3 to 5 years old,4.0,4.670766603171216
TR,VOLVO,V40,V40 Cross Country,HYB-ESS,BERLINE,11 years and older,12.0,4.712595591049643
TR,INFINITI,QX70,QX70 AWD,DIES,SUV,11 years and older,12.0,1.4079710941452237
TR,FORD,Ecosport,Ecosport Titanium,ESS,SUV,11 years and older,12.0,4.6377137523452605
TR,VOLKSWAGEN,Passat,Passat Variant,DIES,BREAK,6 to 10 years old,8.0,4.213609568920721
TR,MERCEDES,Classe E,E 250 BlueTec,ESS,BERLINE,11 years and older,12.0,5.014751212694298
TR,VOLKSWAGEN,Polo,Cross Polo V,DIES,BERLINE,6 to 10 years old,8.0,1.0871056043107101
TR,BMW,M6,(F12) M6 Cabriolet,ESS,CABRIOLET,11 years and older,12.0,4.617719218650425
TR,VOLKSWAGEN,ID.5,ID.5 Pro,ESS,SUV,11 years and older,12.0,4.624814360095959
TR,AUDI,A6,A6 Quattro,ESS,BREAK,11 years and older,12.0,4.474837426877885
TR,SUZUKI,Vitara,Vitara,ESS,SUV,11 years and older,12.0,5.0333902658022645
TR,ABARTH,500 / 595 / 695,695 Tributo Ferrari,DIES,BERLINE,3 to 5 years old,4.0,1.4183225534658506
TR,MAZDA,CX-30,CX-30,ESS,SUV,11 years and older,12.0,5.544811339471216
TR,RENAULT,Clio,Clio IV RS,CNG,BERLINE,11 years and older,12.0,1.092221786667722
TR,AUDI,A5,A5 Cabriolet Quattro,DIES,CABRIOLET,3 to 5 years old,4.0,2.7692983992078313
TR,LANCIA,Delta,Delta III,DIES,BERLINE,6 to 10 years old,8.0,0.6938668404761121
TR,VOLKSWAGEN,T-Roc,T-Roc R,DIES,SUV,11 years and older,12.0,1.0998050751194617
TR,CITROEN,Berlingo,Berlingo II V.U 625kg chantier,DIES,UTILITAIRE,6 to 10 years old,8.0,1.4235944640067426
TR,CITROEN,Nemo,Nemo,ESS,MONOSPACE,11 years and older,12.0,3.8885313538660005
TR,KIA,Xceed,Xceed,DIES,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,BMW,X1,X1 sDrive18i,DIES,SUV,11 years and older,12.0,4.971146946871055
TR,VOLKSWAGEN,Polo,Polo IV GTI,HYB-CNG,BERLINE,11 years and older,12.0,6.284151782566724
TR,SEAT,Leon,Leon IV,DIES,BERLINE,3 to 5 years old,4.0,4.657394554516198
TR,VOLKSWAGEN,Crafter,Crafter Van 35,DIES,UTILITAIRE,6 to 10 years old,8.0,2.6537894938491307
TR,AUDI,A6,A6 Avant Quattro,DIES,BREAK,6 to 10 years old,8.0,2.644379322083602
TR,CUPRA,Leon,Leon V,DIES,BERLINE,6 to 10 years old,8.0,4.090236426470893
TR,LAMBORGHINI,Huracan,Huracan LP610-4,DIES,COUPE,6 to 10 years old,8.0,1.3578761234475807
TR,KIA,Sorento,Sorento,DIES,SUV,11 years and older,12.0,6.286041869143967
TR,AUDI,A4,A4 Avant Quattro,DIES,BREAK,Less than 1 year old,0.5,1.3643077098328011
TR,AUDI,A5,A5 Cabriolet Quattro,HYB-ESS,CABRIOLET,6 to 10 years old,8.0,4.20850474102389
TR,RENAULT,Kangoo,Kangoo III,DIES,MONOSPACE,6 to 10 years old,8.0,4.373334746301928
TR,MERCEDES,Classe A,A 200,DIES,BERLINE,11 years and older,12.0,1.0918268759098617
TR,BMW,X5,X5 xDrive40i,ESS,SUV,11 years and older,12.0,4.681370330453107
TR,VOLKSWAGEN,Arteon,Arteon 4Motion,ESS,BERLINE,11 years and older,12.0,1.5474217829956713
TR,SEAT,Toledo,Toledo II,ELEC,BERLINE,Less than 1 year old,0.5,1.3756010111110533
TR,SKODA,Octavia,Octavia RS,DIES,BERLINE,11 years and older,12.0,5.736451823849704
TR,FORD,Focus,Focus III ST,DIES,BERLINE,6 to 10 years old,8.0,4.025998264206192
TR,MERCEDES,Classe C,C 63 S E Performance,HYB-DIES,BERLINE,Less than 1 year old,0.5,1.3436099333455322
TR,ALFA ROMEO,Giulia,Giulia,DIES,BERLINE,6 to 10 years old,8.0,2.446409930236678
TR,BMW,X4,X4 M Competition,DIES,SUV,11 years and older,12.0,1.392505297498034
TR,BMW,X2,X2 xDrive18d,DIES,SUV,3 to 5 years old,4.0,4.461090189776426
TR,RENAULT,Megane,Megane IV,ETH,BERLINE,11 years and older,12.0,7.139839565897642
TR,MERCEDES,Classe C,C 180 CGI,ESS,BERLINE,11 years and older,12.0,0.6970264875097415
TR,VAUXHALL,Astra,Astra G Coupé,DIES,COUPE,6 to 10 years old,8.0,5.878722175546699
TR,RENAULT,Clio,Clio IV,DIES,BERLINE,11 years and older,12.0,4.969353728073706
TR,AUDI,Q7,Q7,ESS,SUV,11 years and older,12.0,4.370605912418062
TR,MERCEDES,Classe C,C 250 D 4Matic Break,DIES,BREAK,11 years and older,12.0,4.5086404721154665
TR,OPEL,Zafira,Zafira Life,DIES,MONOSPACE,11 years and older,12.0,5.186010594863939
TR,NISSAN,Pixo,Pixo,ESS,BERLINE,11 years and older,12.0,3.676990459248672
TR,FORD,Ecosport,Ecosport Titanium,DIES,SUV,11 years and older,12.0,0.6934640008293279
TR,RENAULT,Megane,Megane II Berline 4-portes,DIES,BERLINE,11 years and older,12.0,5.440748405390343
TR,RENAULT,Clio,Clio III,DIES,BERLINE,6 to 10 years old,8.0,6.487095965467996
TR,SEAT,Leon,Leon IV,DIES,BERLINE,6 to 10 years old,8.0,7.261367765462164
TR,TOYOTA,C-HR,C-HR II,DIES,SUV,3 to 5 years old,4.0,0.6931471805599453
TR,VOLKSWAGEN,Passat,Passat SW 4Motion,DIES,BREAK,11 years and older,12.0,5.346066598741472
TR,PEUGEOT,Partner,Partner III,DIES,MONOSPACE,11 years and older,12.0,1.4033154544823194
TR,MINI,Clubman,Cooper S Clubman,DIES,BREAK,6 to 10 years old,8.0,1.0909826718575202
TR,LEXUS,UX,UX250h,DIES,SUV,11 years and older,12.0,6.350698825187318
TR,CITROEN,C6,C6,DIES,BERLINE,6 to 10 years old,8.0,3.056555606943821
TR,KIA,Niro,Niro,DIES,SUV,6 to 10 years old,8.0,1.4661512885706771
TR,LAND ROVER,Range Rover Sport,Range Rover Sport II P400E,DIES,4X4,6 to 10 years old,8.0,2.65208052540004
TR,MERCEDES,GLB,GLB 250 4MATIC,DIES,SUV,11 years and older,12.0,4.72505445228858
TR,RENAULT,Koleos,Koleos,DIES,SUV,11 years and older,12.0,5.164106976189023
TR,VOLKSWAGEN,Golf,Golf VII R,DIES,BERLINE,2 years old,2.0,1.2825289008829373
TR,AUDI,A1,A1,ELEC,BERLINE,Less than 1 year old,0.5,2.227871885933958
TR,BMW,Serie 5,(F11) Touring,DIES,BREAK,3 to 5 years old,4.0,2.542226091446634
TR,MERCEDES,GLB,GLB 200,DIES,SUV,6 to 10 years old,8.0,1.4925423312041437
TR,VOLVO,V40,V40 Cross Country,DIES,BERLINE,11 years and older,12.0,2.2649109724171668
TR,TOYOTA,C-HR,C-HR II,DIES,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,SMART,Fortwo,Fortwo Electric Drive,ESS,COUPE,11 years and older,12.0,6.749198486081335
TR,KIA,Sportage,Sportage IV 2WD,DIES,SUV,6 to 10 years old,8.0,1.4997211888691524
TR,VAUXHALL,Grandland X,Grandland X,DIES,MONOSPACE,6 to 10 years old,8.0,0.6951784252284697
TR,KIA,Xceed,Xceed,DIES,SUV,11 years and older,12.0,6.369526054630931
TR,CHEVROLET,Corvette,Corvette C6 Cabrio,DIES,CABRIOLET,2 years old,2.0,2.63247263909769
TR,SEAT,Altea,Altea Freetrack,DIES,SUV,11 years and older,12.0,3.960545383567774
TR,MASERATI,GranTurismo,GranTurismo MC Stradale,DIES,COUPE,11 years and older,12.0,5.965969060014591
TR,KIA,Sportage,Sportage IV 2WD,ESS,SUV,11 years and older,12.0,4.83263851669735
TR,ASTON MARTIN,DB11,DB11 Pop Pioneer,DIES,COUPE,11 years and older,12.0,4.580859389400177
TR,JEEP,Wrangler,Wrangler JK Call of Duty Edition,DIES,SUV,6 to 10 years old,8.0,2.6638345275025603
TR,HYUNDAI,Tucson,Tucson I 2WD,ESS,SUV,11 years and older,12.0,4.589899830710139
TR,BMW,X5,X5 xDrive40i,DIES,SUV,11 years and older,12.0,5.004956627236656
TR,ALFA ROMEO,Tonale,Tonale,DIES,SUV,6 to 10 years old,8.0,6.695198819492923
TR,RENAULT,Twingo,Twingo III,ESS,BERLINE,6 to 10 years old,8.0,0.6940216332491078
TR,PEUGEOT,2008,2008 II,ESS,SUV,11 years and older,12.0,4.194856904428618
TR,FORD,Focus,Focus RS,DIES,BERLINE,11 years and older,12.0,4.6748869404723825
TR,SEAT,Ateca,Ateca,HYB-ESS,SUV,3 to 5 years old,4.0,1.518404771338365
TR,RENAULT,Megane,Megane III RS Trophy,ESS,BERLINE,11 years and older,12.0,5.663306520050985
TR,MERCEDES,GLB,GLB 200,ESS,SUV,11 years and older,12.0,5.446308608604853
TR,KIA,Soul,Soul II,ESS,MONOSPACE,11 years and older,12.0,1.390140847358891
TR,DACIA,Dokker,Dokker Van,ESS,UTILITAIRE,11 years and older,12.0,3.231743279466264
TR,NISSAN,Juke,Juke II,ESS,SUV,11 years and older,12.0,5.489133242696694
TR,AUDI,A4,A4 Avant Quattro,ESS,BREAK,6 to 10 years old,8.0,6.493072656904644
TR,RENAULT,Espace,Grand Espace IV,DIES,MONOSPACE,11 years and older,12.0,5.279288312712953
TR,RENAULT,Megane,Megane III Coupé GT,DIES,COUPE,6 to 10 years old,8.0,1.4327331097785967
TR,VOLKSWAGEN,Golf,Golf V,ELEC,BERLINE,2 years old,2.0,1.5312422193473467
TR,NISSAN,350Z,350Z Enthusiast Coupé,DIES,COUPE,11 years and older,12.0,5.153345981700227
TR,FIAT,500,500 C,DIES,CABRIOLET,6 to 10 years old,8.0,1.0854512896594504
TR,TOYOTA,Yaris,Yaris III,ETH,BERLINE,11 years and older,12.0,1.3946691915115945
TR,RENAULT,Megane,Megane III,DIES,BERLINE,11 years and older,12.0,4.692947828774809
TR,NISSAN,NV400,NV400 VU,DIES,UTILITAIRE,11 years and older,12.0,8.403804464650468
TR,MERCEDES,Classe E,E 240 Break,DIES,BREAK,6 to 10 years old,8.0,6.606098221034426
TR,BMW,Serie 4,(F32) Coupé,ESS,COUPE,11 years and older,12.0,4.568109306486009
TR,IVECO,Daily VI,33S13V,ESS,UTILITAIRE,11 years and older,12.0,4.133310991336915
TR,CITROEN,Berlingo,Berlingo III Van,ELEC,UTILITAIRE,Less than 1 year old,0.5,1.8354749498381737
TR,OPEL,Insignia,Insignia 4x4,DIES,BERLINE,11 years and older,12.0,5.6823788175622445
TR,ALFA ROMEO,Giulia,Giulia AWD,ESS,BERLINE,11 years and older,12.0,6.155975090391061
TR,RENAULT,Scenic,Grand Scenic II,ETH,MONOSPACE,11 years and older,12.0,4.321875472186126
TR,BMW,Serie 4,(F33) Cabriolet,ESS,CABRIOLET,11 years and older,12.0,4.068606414033523
TR,NISSAN,Murano,Murano SV,DIES,SUV,11 years and older,12.0,5.1492569670932955
TR,TOYOTA,Proace,Proace,DIES,UTILITAIRE,11 years and older,12.0,1.103638451158598
TR,LAND ROVER,Range Rover Evoque,Range Rover Evoque,DIES,SUV,11 years and older,12.0,5.890100899002814
TR,RENAULT,Megane,Megane II Berline 4-portes,DIES,BERLINE,11 years and older,12.0,5.405936106424929
TR,DACIA,Duster,Duster 4x2,DIES,SUV,6 to 10 years old,8.0,2.530906085339781
TR,MERCEDES,Classe SLK,SLK 350,DIES,CABRIOLET,6 to 10 years old,8.0,4.54768869583801
TR,RENAULT,Clio,Clio V,ESS,BERLINE,11 years and older,12.0,4.469468117067175
TR,SEAT,Ibiza,Ibiza,DIES,BERLINE,6 to 10 years old,8.0,3.8680066075205626
TR,FIAT,500,500 C,DIES,CABRIOLET,6 to 10 years old,8.0,2.5598664032548046
TR,KIA,Cee'd,Cee'd SW,DIES,BREAK,3 to 5 years old,4.0,2.2598541373034644
TR,VOLKSWAGEN,Golf,Golf VIII SW,HYB-ESS,BREAK,2 years old,2.0,1.5180177192055209
TR,NISSAN,Micra,Micra,DIES,BERLINE,6 to 10 years old,8.0,6.139550562482574
TR,OPEL,Insignia,Insignia II Sports Tourer,DIES,BREAK,3 to 5 years old,4.0,4.841863347812534
TR,AUDI,Q7,Q7,ESS,SUV,Less than 1 year old,0.5,1.3861095928970661
TR,AUDI,A8,A8 Quattro,DIES,BERLINE,6 to 10 years old,8.0,4.631084453571895
TR,VOLKSWAGEN,California,California 4Motion,DIES,MOTORHOME,6 to 10 years old,8.0,5.213656554846539
TR,MERCEDES,Classe E,E 350 4Matic,ESS,BERLINE,11 years and older,12.0,4.832412353428543
TR,TOYOTA,bZ4X,bZ4X 2WD,ESS,SUV,11 years and older,12.0,4.394983708975132
TR,SUZUKI,SX4,SX4 (4X4),DIES,SUV,6 to 10 years old,8.0,2.702723935181717
TR,VOLKSWAGEN,Passat,Passat 4Motion,DIES,BERLINE,3 to 5 years old,4.0,4.1909668134661455
TR,ALFA ROMEO,Giulia,Giulia AWD,DIES,BERLINE,3 to 5 years old,4.0,5.372651798527902
TR,PEUGEOT,2008,2008 II,DIES,SUV,2 years old,2.0,4.1915885573760905
TR,DACIA,Jogger,Jogger,DIES,BREAK,11 years and older,12.0,5.560080024649731
TR,OPEL,Insignia,Insignia Sport Tourer 4x4,DIES,BREAK,11 years and older,12.0,5.621273824058053
TR,DS,DS 7,DS 7,DIES,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,PEUGEOT,Boxer,Boxer 333,DIES,UTILITAIRE,11 years and older,12.0,5.459119403325374
TR,RENAULT,Kadjar,Kadjar 4WD,DIES,SUV,6 to 10 years old,8.0,6.348842460952987
TR,FIAT,Sedici,Sedici,DIES,SUV,6 to 10 years old,8.0,2.6548736966737483
TR,TOYOTA,Prius,Prius Three,ESS,BERLINE,11 years and older,12.0,4.082011288102088
TR,VOLKSWAGEN,Passat,Passat Variant,DIES,BREAK,6 to 10 years old,8.0,1.3821793594458065
TR,MITSUBISHI,Space Star,Space Star II,DIES,BERLINE,6 to 10 years old,8.0,6.654230795715829
TR,MAZDA,3,3 Berline,DIES,BERLINE,6 to 10 years old,8.0,4.271852610209731
TR,OPEL,Astra,Astra H Twintop,ESS,CABRIOLET,11 years and older,12.0,4.075023054601051
TR,OPEL,Astra,Astra L,DIES,BERLINE,11 years and older,12.0,0.6938385475859424
TR,DAIHATSU,Trevis,Trevis,DIES,BERLINE,6 to 10 years old,8.0,0.6971119561517782
TR,OPEL,Zafira,Zafira Life,DIES,MONOSPACE,6 to 10 years old,8.0,4.159578990603751
TR,SKODA,Yeti,Yeti,HR - DIES,SUV,6 to 10 years old,8.0,0.6944346136281278
TR,BMW,Serie 3,(E90) Berline,DIES,BERLINE,6 to 10 years old,8.0,1.0997295716068676
TR,SAAB,09-May,09-May,ESS,BERLINE,11 years and older,12.0,4.233889482224774
TR,TESLA,Model X,Model X 75D,ESS,SUV,6 to 10 years old,8.0,0.6933176202279088
TR,MERCEDES,Vito,Vito 126,DIES,UTILITAIRE,11 years and older,12.0,3.589385445846545
TR,KIA,Venga,Venga,DIES,MONOSPACE,6 to 10 years old,8.0,5.194543777806183
TR,LAND ROVER,Range Rover Velar,Range Rover Velar,DIES,SUV,11 years and older,12.0,0.6945836402777428
TR,PORSCHE,Panamera,Panamera II Sport Turismo 4S E-Hybrid,CNG,BREAK,11 years and older,12.0,2.7810956100114193
