country_iso,car_maker_name,car_segment_name,car_type_name,energy,body_style,code_age,age_years,log_total_vehicles
TR,VOLKSWAGEN,Golf,Golf VII,ESS,BERLINE,6 to 10 years old,8.0,7.127888526038846
TR,MERCEDES,Classe S,S 560 4 Matic Coupé,DIES,COUPE,Less than 1 year old,0.5,3.568487340859707
TR,AUDI,TT,TT Quattro,DIES,COUPE,11 years and older,12.0,4.937222032266064
TR,SKODA,Enyaq,Enyaq iV 80,ESS,SUV,11 years and older,12.0,3.7866456046829575
TR,BMW,M4,(F82) M4 CS,DIES,COUPE,6 to 10 years old,8.0,1.1536333106229102
TR,BYD,Seal,Seal,ESS,BERLINE,11 years and older,12.0,6.2691337074522755
TR,DS,DS 3,DS 3 Crossback,ESS,SUV,6 to 10 years old,8.0,5.999100350940218
TR,FIAT,Scudo,Scudo Minibus,DIES,UTILITAIRE,11 years and older,12.0,6.113194377678792
TR,OPEL,Astra,Astra H OPC,DIES,BERLINE,11 years and older,12.0,9.082836732907692
TR,BMW,X3,X3 xDrive30i,ESS,SUV,11 years and older,12.0,3.9102727874587484
TR,VOLVO,V60,V60 AWD,DIES,BREAK,11 years and older,12.0,5.125989013988947
TR,VOLKSWAGEN,Golf,Golf VIII GTI,ESS,BERLINE,11 years and older,12.0,6.162352099462912
TR,LEXUS,RC,RC-F,DIES,COUPE,11 years and older,12.0,3.556680956943347
TR,CITROEN,C3,C3 III,DIES,BERLINE,6 to 10 years old,8.0,3.893502370901485
TR,VOLKSWAGEN,California,California Van 4Motion,DIES,MOTORHOME,11 years and older,12.0,6.31470704003236
TR,VOLKSWAGEN,Scirocco,Scirocco,DIES,COUPE,6 to 10 years old,8.0,3.155001696991466
TR,ISUZU,D-Max,D-Max III,ESS,PICKUP,6 to 10 years old,8.0,7.919364188454724
TR,KIA,Carens,Carens,ESS,MONOSPACE,6 to 10 years old,8.0,4.9619333058164585
TR,AUDI,A1,A1,DIES,BERLINE,6 to 10 years old,8.0,4.016757309608793
TR,VOLKSWAGEN,Phaeton,Phaeton,ESS,BERLINE,11 years and older,12.0,9.165415903941215
TR,FIAT,500,500 L,ESS,MONOSPACE,11 years and older,12.0,9.376247181580526
TR,VOLKSWAGEN,Golf,Golf VI R,ESS,BERLINE,11 years and older,12.0,7.240938906143407
TR,AUDI,A5,A5 Sportback,DIES,BERLINE,11 years and older,12.0,4.497585066191681
TR,FORD,C-Max,Grand C-Max,DIES,MONOSPACE,11 years and older,12.0,6.772811399775916
TR,KIA,Stinger,Stinger,DIES,BERLINE,11 years and older,12.0,1.1567545653799036
TR,PEUGEOT,Boxer,Boxer 333,ESS,UTILITAIRE,11 years and older,12.0,3.7738241679882565
TR,FORD,Transit Connect,Transit Connect II,DIES,UTILITAIRE,6 to 10 years old,8.0,2.3538732286084723
TR,VOLVO,XC90,XC90,ESS,SUV,11 years and older,12.0,8.677094027374626
TR,BENTLEY,Continental,Continental GT Cabriolet,DIES,CABRIOLET,11 years and older,12.0,3.6708307747317295
TR,IVECO,Daily III,35C11,DIES,UTILITAIRE,6 to 10 years old,8.0,0.6931471805599453
TR,JAGUAR,XK,XKR-S Cabriolet,ESS,CABRIOLET,11 years and older,12.0,7.3642163186872995
TR,MERCEDES,Classe C,C 63 Break,ESS,BREAK,6 to 10 years old,8.0,3.26278487137036
TR,VAUXHALL,Agila,Agila,ESS,MONOSPACE,6 to 10 years old,8.0,1.6679249205493698
TR,VOLKSWAGEN,Up,Up,ESS,BERLINE,6 to 10 years old,8.0,6.998021193964318
TR,RENAULT,Koleos,Koleos II 4x2,DIES,SUV,11 years and older,12.0,1.3295136795314972
TR,MASERATI,GranTurismo,GranTurismo Sport Convertible,DIES,CABRIOLET,3 to 5 years old,4.0,4.299093407987899
TR,BMW,Z4,(G29) Z4 Roadster,ESS,CABRIOLET,6 to 10 years old,8.0,3.6107891356930377
TR,MERCEDES,Classe C,C 450 4Matic Break,ESS,BREAK,6 to 10 years old,8.0,1.1685873928791184
TR,MINI,Countryman,Mini Cooper SD Countryman AWD,ESS,SUV,6 to 10 years old,8.0,1.4030475198436827
TR,VOLKSWAGEN,Eos,Eos,ESS,CABRIOLET,6 to 10 years old,8.0,1.2813131951497039
TR,CHEVROLET,Trax,Trax LT,DIES,SUV,11 years and older,12.0,8.988326211592963
TR,VOLKSWAGEN,Caddy,Caddy,DIES,MONOSPACE,6 to 10 years old,8.0,7.457919079313651
TR,PEUGEOT,308,308 CC,DIES,CABRIOLET,3 to 5 years old,4.0,3.443126904473464
TR,HYUNDAI,Sonata,Sonata V,ESS,BERLINE,6 to 10 years old,8.0,6.533630073528763
TR,CUPRA,Formentor,Formentor V,ESS,SUV,6 to 10 years old,8.0,5.473885124713797
TR,FORD,Focus,Focus II,ESS,BERLINE,11 years and older,12.0,1.4050305357288764
TR,PEUGEOT,2008,e-2008 II,ESS,SUV,11 years and older,12.0,6.362173358362239
TR,CUPRA,Formentor,Formentor VZ5,DIES,SUV,6 to 10 years old,8.0,1.0590311542966675
TR,LAND ROVER,Defender,Defender II 130,DIES,4X4,Less than 1 year old,0.5,5.784658375636872
TR,CITROEN,Berlingo,Berlingo II,ESS,MONOSPACE,11 years and older,12.0,9.797714511059862
TR,TOYOTA,Proace,Proace II City L,ESS,UTILITAIRE,6 to 10 years old,8.0,6.471483722263717
TR,MERCEDES,Classe E,E 220 D Coupé 4Matic,ESS,COUPE,11 years and older,12.0,0.6931471805599453
TR,AUDI,Q2,Q2,DIES,SUV,11 years and older,12.0,6.281211028226927
TR,MERCEDES,CLA,CLA 200,DIES,BERLINE,11 years and older,12.0,1.2463003562202044
TR,PEUGEOT,308,308 CC,ELEC,CABRIOLET,6 to 10 years old,8.0,3.4290383339294843
TR,SMART,Roadster,Roadster,ESS,CABRIOLET,11 years and older,12.0,1.3001984993099875
TR,PORSCHE,Cayman type 718,Cayman S,ESS,COUPE,6 to 10 years old,8.0,6.011696003009963
TR,TOYOTA,Auris,Auris II Touring Sports,DIES-MHEV,BREAK,6 to 10 years old,8.0,2.999656641376269
TR,JEEP,Compass,Compass,DIES,SUV,2 years old,2.0,5.403887620193774
TR,SKODA,Superb,Superb 4x4,ESS,BERLINE,11 years and older,12.0,6.019325344993746
TR,ROLLS ROYCE,Phantom,Phantom Coupé,ESS,COUPE,11 years and older,12.0,1.1448884706741438
TR,VOLKSWAGEN,Scirocco,Scirocco,DIES,COUPE,11 years and older,12.0,3.730092304191497
TR,BMW,Serie 2,(F44) Gran Coupé,ESS,BERLINE,11 years and older,12.0,7.659872667491417
TR,VOLKSWAGEN,Passat,Passat,DIES,BERLINE,11 years and older,12.0,6.682324640585188
TR,TOYOTA,Land Cruiser,Land Cruiser 150,HYB-ESS,4X4,3 to 5 years old,4.0,6.918715091106379
TR,JAGUAR,I-Pace,I-Pace,DIES,SUV,6 to 10 years old,8.0,3.4994988654390946
TR,VOLVO,S60,S60,ELEC,BERLINE,6 to 10 years old,8.0,3.4792633005529723
TR,SKODA,Kamiq,Kamiq,ESS,SUV,Less than 1 year old,0.5,2.5351471710172513
TR,CITROEN,Berlingo,Berlingo Multispace,ESS,MONOSPACE,11 years and older,12.0,1.0745194904728674
TR,VOLVO,V60,V60,DIES,BREAK,11 years and older,12.0,5.323496252439536
TR,RENAULT,Twingo,Twingo II,ESS,BERLINE,11 years and older,12.0,2.176417832569599
TR,BMW,Serie 3,(E93) Cabriolet,DIES,CABRIOLET,6 to 10 years old,8.0,4.362918718864925
TR,AUDI,Q5,Q5 Quattro,DIES,SUV,11 years and older,12.0,1.3034067090953456
TR,SKODA,Superb,Superb Combi,ESS,BREAK,11 years and older,12.0,1.3214138900928636
TR,BMW,X5,X5 sDrive25d,ESS,SUV,11 years and older,12.0,1.1816216899406922
TR,CHRYSLER,Voyager,Voyager,ELEC,MONOSPACE,3 to 5 years old,4.0,1.5800486417422832
TR,DACIA,Logan,Logan,DIES,BERLINE,6 to 10 years old,8.0,5.673013728651618
TR,FORD,Mondeo,Mondeo III,ESS,BERLINE,11 years and older,12.0,2.1475026866246494
TR,BMW,Serie 4,(F32) Coupé,DIES,COUPE,6 to 10 years old,8.0,2.0635996135652825
TR,VOLKSWAGEN,Passat,Passat SW GTE,DIES,BREAK,6 to 10 years old,8.0,1.5207635292772055
TR,FIAT,500,500,ESS,BERLINE,11 years and older,12.0,5.569970580988277
TR,CITROEN,C3,C3 II,ESS,BERLINE,11 years and older,12.0,9.199187133968678
TR,HYUNDAI,i40,i40,DIES,BERLINE,6 to 10 years old,8.0,6.301403362171428
TR,CITROEN,C3,C3,ESS,BERLINE,11 years and older,12.0,0.7049050125017106
TR,FORD,C-Max,C-Max,DIES,MONOSPACE,6 to 10 years old,8.0,3.3685047726721695
TR,MAZDA,6,6 Wagon AWD,ESS,BREAK,11 years and older,12.0,1.1818120154404457
TR,MERCEDES,Classe C,C 350 CDI Break,ESS,BREAK,Less than 1 year old,0.5,3.6723187153452166
TR,VOLKSWAGEN,Passat,Passat SW 4Motion,ESS,BREAK,6 to 10 years old,8.0,7.530396429106971
TR,HONDA,CR-V,CR-V 4,DIES,SUV,6 to 10 years old,8.0,6.485710184271148
TR,PEUGEOT,308,308 II,ESS,BERLINE,11 years and older,12.0,1.4556167661178847
TR,RENAULT,Kangoo Express,Kangoo III Express,ESS,UTILITAIRE,6 to 10 years old,8.0,1.617930495471898
TR,BMW,M6,(F12) M6 Cabriolet,DIES,CABRIOLET,11 years and older,12.0,1.0548492097673634
TR,RENAULT,Latitude,Latitude,DIES,BERLINE,Less than 1 year old,0.5,3.198081767559117
TR,CHEVROLET,Camaro,Camaro SS Coupé,ESS,COUPE,11 years and older,12.0,9.471234702808763
TR,ROVER,45,45 Automatique,DIES,BERLINE,11 years and older,12.0,1.2338198620729401
TR,SKODA,Rapid,Rapid Spaceback,DIES,BREAK,6 to 10 years old,8.0,5.3924554469128285
TR,MERCEDES,Classe SL,SL 500,ESS,CABRIOLET,11 years and older,12.0,1.19012443551104
TR,VOLKSWAGEN,Transporter,Transporter (T5),DIES,UTILITAIRE,11 years and older,12.0,9.503611824985976
TR,MAZDA,CX-30,CX-30,ESS,SUV,11 years and older,12.0,4.802545576776188
TR,CITROEN,C3,C3 III,ESS,BERLINE,6 to 10 years old,8.0,0.7162037716986099
TR,DS,DS 3,DS 3 Crossback E-Tense,ESS,SUV,11 years and older,12.0,1.259524962715961
TR,SKODA,Superb,Superb Combi 4x4,ESS,BREAK,6 to 10 years old,8.0,6.954229721601883
TR,FORD,Fiesta,Fiesta VI,DIES,BERLINE,6 to 10 years old,8.0,4.245941353019644
TR,MERCEDES,Sprinter,Sprinter 315 CDI 3t5,ESS,UTILITAIRE,11 years and older,12.0,4.732688085911485
TR,RENAULT,Megane,Megane IV Estate,DIES,BREAK,6 to 10 years old,8.0,4.178282193716149
TR,BMW,X5,(F85) X5 M50D,DIES,SUV,11 years and older,12.0,1.098789106372058
TR,SUBARU,Legacy,Legacy V SW,ESS,BREAK,11 years and older,12.0,1.731164537088462
TR,PEUGEOT,Boxer,Boxer,DIES,UTILITAIRE,6 to 10 years old,8.0,4.8803457987724865
TR,JEEP,Wrangler,Wrangler JK,DIES,SUV,11 years and older,12.0,9.242216051325862
TR,MERCEDES,Classe SL,SL 63,DIES,CABRIOLET,6 to 10 years old,8.0,7.252876622775582
TR,DACIA,Duster,Duster II 4x2,ESS,SUV,11 years and older,12.0,1.2686510718061887
TR,SUBARU,Impreza,Impreza V,DIES,BERLINE,11 years and older,12.0,5.6480395186103545
TR,MINI,Clubman,One Clubman,DIES,BREAK,11 years and older,12.0,1.1335711013973577
TR,MINI,Clubman,Cooper SD Clubman All4,ESS,BREAK,11 years and older,12.0,1.563601657541739
TR,MAZDA,MX5,MX5 NB,DIES,CABRIOLET,11 years and older,12.0,7.261737172323397
TR,JAGUAR,XK,XKR Cabriolet,ESS,CABRIOLET,6 to 10 years old,8.0,3.3934677514726945
TR,MERCEDES,Citan,Citan Combi,ESS,MONOSPACE,11 years and older,12.0,0.7067279258740963
TR,MERCEDES,Classe S,S 350 D,DIES,BERLINE,6 to 10 years old,8.0,5.820997102458574
TR,PEUGEOT,Boxer,Boxer 333,DIES,UTILITAIRE,6 to 10 years old,8.0,5.156667121295417
TR,FORD,Focus,Focus,DIES,BERLINE,Less than 1 year old,0.5,3.9239645879117995
TR,CITROEN,Xsara,Xsara Coupé,ESS,COUPE,6 to 10 years old,8.0,5.842795604386198
TR,BMW,Serie 5,(G30) Berline,ESS,BERLINE,11 years and older,12.0,1.0314702731822554
TR,JAGUAR,XF,XF,ESS,BERLINE,11 years and older,12.0,6.919269525112851
TR,ASTON MARTIN,DB11,DB11,DIES,COUPE,11 years and older,12.0,4.2599497227528245
TR,RENAULT,Megane,Megane IV,ESS,BERLINE,6 to 10 years old,8.0,3.268178379863162
TR,RENAULT,Clio,Clio V,ESS,BERLINE,11 years and older,12.0,1.1134238762323105
TR,PEUGEOT,607,607,ESS,BERLINE,11 years and older,12.0,1.1473517969636209
TR,FERRARI,488,488 Pista,ESS,COUPE,11 years and older,12.0,7.055358768924003
TR,FIAT,Panda,Panda III,ESS,BERLINE,11 years and older,12.0,6.824077963099041
TR,BMW,X2,X2 sDrive16d,ESS,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,MERCEDES,Vito,Vito 126,ESS,UTILITAIRE,11 years and older,12.0,1.195420616614466
TR,NISSAN,X-Trail,X-Trail,DIES,SUV,6 to 10 years old,8.0,1.5858236110064108
TR,VOLKSWAGEN,Arteon,Arteon,DIES,BERLINE,6 to 10 years old,8.0,6.046406103806903
TR,FERRARI,California,California T,ESS,CABRIOLET,6 to 10 years old,8.0,3.86852709610692
TR,BMW,X3,X3 xDrive20d,DIES,SUV,11 years and older,12.0,4.0330353322931565
TR,AUDI,R8,R8 V10 Spyder,ESS,CABRIOLET,6 to 10 years old,8.0,6.52817130508966
TR,CITROEN,SpaceTourer,SpaceTourer,ESS,MONOSPACE,11 years and older,12.0,5.4358507665542115
TR,OPEL,Mokka,Mokka II,ESS,SUV,6 to 10 years old,8.0,3.4107268414411434
TR,LEXUS,RZ,RZ 450e,ESS,SUV,6 to 10 years old,8.0,7.115994603944946
TR,JEEP,Patriot,Patriot Sport,DIES,SUV,11 years and older,12.0,7.608727636405282
TR,PORSCHE,Macan,Macan GTS,ESS,SUV,11 years and older,12.0,4.080939918187368
TR,MERCEDES,Sprinter,Sprinter II 516 CDI 4Matic 5t,ESS,UTILITAIRE,6 to 10 years old,8.0,1.302440583510325
TR,CHEVROLET,Trax,Trax LS AWD,ESS,SUV,6 to 10 years old,8.0,4.562839346989223
TR,NISSAN,Qashqai,Qashqai +2,DIES,SUV,6 to 10 years old,8.0,3.0520233274079134
TR,AUDI,A6,A6 Quattro,ESS,BREAK,11 years and older,12.0,1.4831845019853063
TR,TOYOTA,Yaris,Yaris GR Sport,ESS,BERLINE,11 years and older,12.0,7.752084227749069
TR,VOLKSWAGEN,T-Roc,T-Roc 4Motion,ESS,SUV,6 to 10 years old,8.0,3.24193833278899
TR,HYUNDAI,Tucson,Tucson III 2WD,DIES,SUV,11 years and older,12.0,8.257682772112942
TR,JAGUAR,E-Pace,E-Pace D150 AWD,ESS,SUV,Less than 1 year old,0.5,1.873809194877007
TR,RENAULT,Captur,Captur II,DIES,SUV,6 to 10 years old,8.0,1.8252319336030753
TR,MINI,Mini,Mini Cooper C (F66),HYB-ESS,BERLINE,6 to 10 years old,8.0,3.1890253193826914
TR,MERCEDES,Classe C,C 220 D Break,DIES,BREAK,11 years and older,12.0,9.367748984046816
TR,FORD,Mustang,Mustang EcoBoost Cabriolet,ESS,CABRIOLET,11 years and older,12.0,1.7712389784567288
TR,RENAULT,Clio,Clio III GT,ESS,BERLINE,Less than 1 year old,0.5,6.9397728129344065
TR,FORD,S-Max,S-Max,ESS,MONOSPACE,6 to 10 years old,8.0,5.52789580102426
TR,NISSAN,Pathfinder,Pathfinder,ESS,SUV,11 years and older,12.0,8.168687991013524
TR,DS,DS 7,DS 7 Crossback,DIES,SUV,3 to 5 years old,4.0,3.43519804644572
TR,PORSCHE,Panamera,Panamera Turbo,ELEC,BERLINE,3 to 5 years old,4.0,2.060868258945887
TR,BMW,X3,X3 2.5i,DIES,SUV,6 to 10 years old,8.0,4.495899364899566
TR,HYUNDAI,Tiburon,Tiburon,DIES,COUPE,6 to 10 years old,8.0,5.8342511031638855
TR,PORSCHE,Cayman type 981,Cayman S,DIES,COUPE,2 years old,2.0,5.676772093274371
TR,DACIA,Sandero,Sandero II,ESS,BERLINE,6 to 10 years old,8.0,1.196783202267374
TR,RENAULT,Clio,Clio II,ESS,BERLINE,11 years and older,12.0,1.27895577155619
TR,JEEP,Wrangler,Wrangler JK,DIES,SUV,6 to 10 years old,8.0,5.842102379481023
TR,CADILLAC,Escalade,Escalade,DIES,SUV,11 years and older,12.0,3.6600528451835155
TR,VOLKSWAGEN,T-Roc,T-Roc,ESS,SUV,6 to 10 years old,8.0,3.1518044219061463
TR,SKODA,Superb,Superb 4x4,DIES,BERLINE,6 to 10 years old,8.0,2.9557918172491116
TR,CITROEN,Jumper,Jumper V.U,DIES,UTILITAIRE,6 to 10 years old,8.0,4.173745211260548
TR,AUDI,A6,A6 Avant,DIES,BREAK,2 years old,2.0,1.1042666927584202
TR,LAND ROVER,Discovery Sport,Discovery Sport,ESS,4X4,6 to 10 years old,8.0,1.0238464257442672
TR,FIAT,Talento,Talento Panomara,DIES,UTILITAIRE,11 years and older,12.0,1.1990990284198972
TR,FORD,Focus,Focus II,DIES,BERLINE,11 years and older,12.0,4.865891317957742
TR,OPEL,Combo,Combo Life,ESS,MONOSPACE,6 to 10 years old,8.0,1.0264757486659708
TR,FORD,Focus,Focus II Sedan,DIES,BERLINE,6 to 10 years old,8.0,1.9832190338485736
TR,VOLKSWAGEN,Passat,Passat 4Motion,ESS,BERLINE,11 years and older,12.0,3.55239096773965
TR,BMW,X3,X3 xDrive20i,ESS,SUV,6 to 10 years old,8.0,7.076195020408769
TR,AUDI,A4,A4 Quattro,DIES,BERLINE,6 to 10 years old,8.0,7.9966205166492
TR,BMW,i8,i8,ESS,COUPE,11 years and older,12.0,3.0929243947914893
TR,SKODA,Octavia,Octavia Combi RS,ESS,BREAK,6 to 10 years old,8.0,3.302506631548779
TR,MERCEDES,Classe M,ML 250 BlueTEC,ESS,SUV,1 year old,1.0,6.34848494728752
TR,OPEL,Vivaro,Vivaro II 2t700,DIES,UTILITAIRE,6 to 10 years old,8.0,5.805303085127215
TR,OPEL,Insignia,Insignia Sport Tourer 4x4,ESS,BREAK,11 years and older,12.0,2.12582515046664
TR,OPEL,Zafira,Zafira A,DIES-MHEV,MONOSPACE,11 years and older,12.0,1.338752270056706
TR,AUDI,A3,A3 Cabriolet,DIES,CABRIOLET,11 years and older,12.0,8.558046999129731
TR,KIA,Sportage,Sportage IV 2WD,ESS,SUV,11 years and older,12.0,1.2107575977750196
TR,AUDI,Q3,Q3 Sportback Quattro,DIES,SUV,3 to 5 years old,4.0,2.865930833334959
TR,MERCEDES,Vito,Vito 113 CDI,ESS,UTILITAIRE,6 to 10 years old,8.0,7.337655544602189
TR,DACIA,Lodgy,Lodgy,HYB-ESS,MONOSPACE,11 years and older,12.0,5.982239638179565
TR,MERCEDES,CLA,CLA 220 D,ESS,BERLINE,11 years and older,12.0,4.2265519604753194
TR,CUPRA,Leon,Leon V,DIES,BERLINE,6 to 10 years old,8.0,5.238949520425472
TR,MERCEDES,Vito,Vito 110 CDI,DIES,UTILITAIRE,11 years and older,12.0,4.487463961268578
TR,MERCEDES,Classe E,E 220 D Break,ESS,BREAK,6 to 10 years old,8.0,1.9544347789318677
TR,VOLVO,XC60,XC60 AWD,ESS,SUV,11 years and older,12.0,9.116382466102216
TR,FORD,Transit Connect,Transit Connect II,DIES,UTILITAIRE,Less than 1 year old,0.5,3.9689272648801652
TR,SEAT,Leon,Leon IV,DIES,BERLINE,6 to 10 years old,8.0,1.3653779218355437
TR,LAND ROVER,Discovery,Discovery IV,DIES,4X4,6 to 10 years old,8.0,1.1589782341575117
TR,AUDI,A3,A3 Sportback,ESS,BERLINE,11 years and older,12.0,1.1042860652864703
TR,ROVER,45,45 Automatique,ESS,BERLINE,11 years and older,12.0,1.3199457070676948
TR,MERCEDES,Classe G,G 350,DIES,4X4,11 years and older,12.0,3.7387427866677174
TR,PEUGEOT,Partner,Partner Combispace,ESS,MONOSPACE,11 years and older,12.0,1.7889868920159686
TR,OPEL,Vivaro,Vivaro II 2t700,DIES,UTILITAIRE,6 to 10 years old,8.0,6.592219626561408
TR,IVECO,Daily VI,35C18V,ESS,UTILITAIRE,11 years and older,12.0,2.010223547297167
TR,OPEL,Corsa,Corsa F Electric,DIES,BERLINE,6 to 10 years old,8.0,1.0342215312181477
TR,JEEP,Cherokee,Cherokee,ESS,SUV,11 years and older,12.0,1.3213784254732737
TR,SEAT,Alhambra,Alhambra,DIES,MONOSPACE,11 years and older,12.0,1.2785983671823289
TR,MERCEDES,Classe C,C 63 Coupe,DIES,COUPE,3 to 5 years old,4.0,2.0994127394551185
TR,VOLVO,850,850 Break,DIES,BREAK,3 to 5 years old,4.0,7.327607876541022
TR,HYUNDAI,Ioniq,Ioniq Hybrid Limited,ESS,BERLINE,6 to 10 years old,8.0,0.6931471805599453
TR,DACIA,Logan,Logan,ESS,BERLINE,11 years and older,12.0,1.21291153483598
TR,HYUNDAI,Accent,Accent,DIES,BERLINE,11 years and older,12.0,1.2503912727164836
TR,MERCEDES,Classe V,V 200 CDI,DIES,MONOSPACE,Less than 1 year old,0.5,7.095373530270663
TR,VOLVO,XC60,XC60,ESS,SUV,11 years and older,12.0,1.2196446797357676
TR,MAZDA,CX-9,CX-9 Grand Touring,ESS,SUV,11 years and older,12.0,1.2549475052593018
TR,FERRARI,Roma,Roma,DIES,COUPE,3 to 5 years old,4.0,2.914298169377539
TR,VOLKSWAGEN,ID.3,ID.3 Pure Performance,DIES,SUV,6 to 10 years old,8.0,2.911747038874423
TR,MINI,Countryman,Mini Cooper SD Countryman AWD,ESS,BERLINE,6 to 10 years old,8.0,3.027507965008433
TR,SUBARU,Tribeca,B9 Tribeca Limited,DIES,SUV,11 years and older,12.0,6.635385106550801
TR,NISSAN,NV200,E-NV200 Evalia,ESS,UTILITAIRE,11 years and older,12.0,1.7276659370191574
TR,LAND ROVER,Range Rover Evoque,Range Rover Evoque AWD,ESS,SUV,6 to 10 years old,8.0,3.24430306881007
TR,VOLKSWAGEN,Golf,Golf VIII GTE,DIES,BERLINE,11 years and older,12.0,8.476336845351412
TR,BMW,Serie 7,(F01/F02) Berline,ESS,BERLINE,11 years and older,12.0,6.523499467488353
TR,VOLKSWAGEN,Passat,Passat SE,DIES,BERLINE,11 years and older,12.0,6.755410872915599
TR,VOLKSWAGEN,Touareg,Touareg III,DIES,SUV,6 to 10 years old,8.0,5.680831574444165
TR,TOYOTA,Land Cruiser,Land Cruiser,ESS,4X4,11 years and older,12.0,3.9426658185545636
TR,MERCEDES,Classe R,R 350 CDI,ESS,SUV,6 to 10 years old,8.0,7.005484583877801
TR,MAZDA,CX-5,CX-5 (4X2),DIES,SUV,6 to 10 years old,8.0,2.081232577573215
TR,MAZDA,CX-30,CX-30 4X4,ESS,SUV,11 years and older,12.0,4.0890227136168855
TR,SEAT,Toledo,Toledo III,ESS,MONOSPACE,6 to 10 years old,8.0,4.487665561995804
TR,SUZUKI,Vitara,Grand Vitara,ESS,4X4,11 years and older,12.0,7.085099964469183
TR,SUBARU,Legacy,Legacy IV Break,ESS,BREAK,11 years and older,12.0,1.346198648768279
TR,BMW,X2,X2 sDrive16d,DIES,SUV,6 to 10 years old,8.0,1.3758148625260413
TR,PEUGEOT,508,508 II,DIES,BERLINE,6 to 10 years old,8.0,3.5529782729656847
TR,OPEL,Astra,Astra G Break,ESS,BREAK,Less than 1 year old,0.5,3.1873674183151115
TR,AUDI,RS6,RS6 Avant,ESS,BREAK,11 years and older,12.0,7.691808147635424
TR,NISSAN,Pathfinder,Pathfinder LE,DIES,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,PORSCHE,Macan,Macan Turbo,DIES,SUV,11 years and older,12.0,7.585367687179005
TR,ALFA ROMEO,Stelvio,Stelvio Quadrifoglio,ESS,SUV,11 years and older,12.0,6.432554957631469
TR,VOLKSWAGEN,Beetle,Beetle Cabriolet,ESS,CABRIOLET,11 years and older,12.0,1.2307097756926118
TR,PEUGEOT,2008,2008,ESS,SUV,11 years and older,12.0,9.141060188149956
TR,NISSAN,Primera,Primera,ESS,BERLINE,11 years and older,12.0,7.024154571978418
TR,FIAT,Punto,Punto,DIES,BERLINE,6 to 10 years old,8.0,6.638827235960882
TR,AUDI,Q2,Q2,ESS,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,CITROEN,Berlingo,Berlingo Multispace,ESS,MONOSPACE,11 years and older,12.0,1.3874610237159621
TR,FORD,Focus,Focus IV ST,ESS,BERLINE,11 years and older,12.0,1.0975347229403676
TR,CUPRA,Leon,Leon Sportstourer V,ESS,BREAK,11 years and older,12.0,0.6931471805599453
TR,RENAULT,Clio,Clio IV,ESS,BERLINE,6 to 10 years old,8.0,1.8213842426696012
